10997,7,12,9.5
10998,5,5,5.0
10999,4,6,5.25
22528,5,5,5.0
22527,5,5,5.0
22525,5,5,5.0
63922,4,4,4.0
22523,5,5,5.0
10990,6,6,6.0
10991,5,5,5.0
22522,5,5,5.0
22521,5,5,5.0
10993,5,5,5.0
10995,5,5,5.0
10996,5,6,5.5
63916,7,7,7.0
22518,5,6,5.4
22515,3,3,3.0
22517,5,5,5.0
22516,5,5,5.0
22511,5,6,5.3333335
22510,5,5,5.0
22513,4,5,4.5
22512,5,6,5.5
3,5,8,6.714286
2,6,10,7.6666665
1,6,8,6.5
7,6,7,6.25
6,5,6,5.5
5,6,10,7.3333335
4,4,8,6.3333335
9,5,13,9.0
8,5,5,5.0
22506,7,7,7.0
22505,6,6,6.0
22504,6,6,6.0
22503,5,5,5.0
22509,5,5,5.0
22507,4,5,4.5
22502,4,4,4.0
22501,6,6,6.0
39624,5,5,5.0
35711,7,7,7.0
35713,8,8,8.0
39628,4,4,4.0
10950,6,6,6.0
39629,6,6,6.0
10952,6,6,6.0
39626,7,7,7.0
39627,6,6,6.0
10951,6,6,6.0
10954,3,4,3.3333333
35718,6,6,6.0
10953,5,6,5.5
35719,6,6,6.0
10955,5,5,5.0
10958,5,5,5.0
35714,5,5,5.0
10957,6,6,6.0
35716,6,6,6.0
35717,5,5,5.0
10959,6,6,6.0
39621,6,6,6.0
39620,6,6,6.0
35701,6,6,6.0
39633,5,5,5.0
39634,6,6,6.0
39635,6,6,6.0
39636,5,5,5.0
35700,6,6,6.0
39637,5,5,5.0
10962,5,5,5.0
39638,5,5,5.0
10961,5,5,5.0
10967,5,5,5.0
10966,5,8,6.5
35707,7,7,7.0
10965,10,10,10.0
10964,6,6,6.0
35705,6,6,6.0
35706,5,5,5.0
35703,6,6,6.0
10969,5,6,5.5
10968,6,6,6.0
35704,5,5,5.0
39632,6,6,6.0
39631,6,6,6.0
39606,5,5,5.0
10972,4,4,4.0
10971,6,6,6.0
39604,6,6,6.0
10974,6,6,6.0
10973,6,6,6.0
39605,5,5,5.0
39602,6,6,6.0
39603,5,6,5.3333335
39600,5,5,5.0
10970,5,5,5.0
39601,6,6,6.0
10979,5,5,5.0
10975,5,5,5.0
39608,6,6,6.0
10978,6,6,6.0
39609,7,7,7.0
10985,5,5,5.0
10984,6,6,6.0
39616,6,12,9.0
39617,6,6,6.0
10982,5,6,5.6666665
39611,6,7,6.2
10981,5,5,5.0
10980,5,5,5.0
39612,6,6,6.0
39613,6,6,6.0
10987,6,6,6.0
10986,6,9,7.0
39610,4,4,4.0
39661,6,6,6.0
39662,6,6,6.0
39663,6,6,6.0
39665,7,7,7.0
39666,6,6,6.0
35756,6,6,6.0
39669,6,6,6.0
35755,6,6,6.0
39668,6,6,6.0
35753,5,7,5.4565215
35752,6,6,6.0
22592,4,6,5.3333335
22593,5,6,5.5
22590,5,5,5.0
22591,5,5,5.0
39675,7,7,7.0
39676,6,6,6.0
39673,6,6,6.0
39674,6,6,6.0
35748,7,7,7.0
35749,5,5,5.0
39678,6,8,7.0
35745,3,5,3.2222223
39677,6,6,6.0
22598,5,6,5.3333335
22597,5,5,5.0
35740,6,6,6.0
22596,5,5,5.0
35742,5,6,5.6666665
22595,7,7,7.0
22594,6,6,6.0
39641,6,6,6.0
39642,6,6,6.0
39643,6,6,6.0
22580,5,7,6.0
22581,5,5,5.0
22582,5,6,5.5
35739,5,5,5.0
35738,5,11,8.0
35737,5,5,5.0
22584,6,6,6.0
35731,6,6,6.0
35730,6,6,6.0
39648,5,5,5.0
22586,10,10,10.0
22585,5,5,5.0
22588,5,6,5.6
39645,5,5,5.0
35735,9,9,9.0
22587,5,5,5.0
39644,6,6,6.0
35734,6,6,6.0
39647,5,5,5.0
35733,5,6,5.5
22589,6,6,6.0
39646,6,6,6.0
39653,6,6,6.0
39651,5,5,5.0
22570,5,5,5.0
22571,5,5,5.0
35726,6,6,6.0
35725,6,6,6.0
35728,5,5,5.0
35727,6,6,6.0
35729,8,8,8.0
22575,5,5,5.0
22574,5,5,5.0
35720,6,6,6.0
22573,5,5,5.0
22572,7,7,7.0
35722,6,6,6.0
39658,6,6,6.0
39657,6,8,7.0
22578,5,5,5.0
35721,6,6,6.0
39656,6,6,6.0
22577,5,6,5.3333335
35724,5,5,5.0
22576,5,5,5.0
35723,8,8,8.0
35793,7,7,7.0
35792,6,6,6.0
22565,5,5,5.0
22566,5,6,5.1666665
22567,5,5,5.0
35798,5,5,5.0
22568,5,5,5.0
35799,4,4,4.0
22561,5,6,5.090909
35796,6,6,6.0
22562,4,6,5.111111
35797,7,7,7.0
35794,6,6,6.0
22563,5,5,5.0
22564,6,6,6.0
35795,6,6,6.0
22569,5,5,5.0
35780,6,6,6.0
35781,5,7,6.0
22556,5,6,5.5
35787,5,5,5.0
22557,5,5,5.0
35788,2,6,4.6
22554,5,5,5.0
35789,6,6,6.0
22555,5,5,5.0
22552,5,5,5.0
22553,5,5,5.0
35785,6,6,6.0
22550,5,5,5.0
22551,5,5,5.0
22559,5,5,5.0
39685,7,7,7.0
39684,6,9,7.5
39681,5,5,5.0
39680,7,7,7.0
35770,6,6,6.0
39683,6,6,6.0
39682,9,9,9.0
35774,5,5,5.0
22540,6,6,6.0
35775,5,5,5.0
22541,6,6,6.0
35772,7,7,7.0
22542,5,6,5.5
35773,7,7,7.0
35778,7,7,7.0
39688,5,5,5.0
39689,6,6,6.0
22544,5,5,5.0
35776,6,6,6.0
22548,2,2,2.0
22549,6,6,6.0
39698,6,6,6.0
