3640,5,8,6.5
3633,4,6,4.9
3634,4,6,5.0
3635,6,7,6.5
3651,5,7,5.7
1,5,9,6.7
2,3,7,3.8363636
3,4,9,5.5
4,5,8,6.3
5,6,8,7.0
6,4,7,5.8333335
7,6,7,6.5
8,5,6,5.5
9,5,11,7.5
3644,4,6,5.0
3648,4,6,5.0
199095,4,5,4.5
199093,5,6,5.5
199092,4,5,4.5
3660,6,7,6.5
3661,4,7,5.5
3662,4,6,5.1086955
199096,4,10,7.0
1000,9,10,9.5
199091,5,6,5.5
199090,4,6,5.0
3653,5,6,5.5
199089,5,6,5.5
3655,5,6,5.5
3657,5,6,5.5
3659,5,7,6.0
3671,4,5,4.5
3663,4,6,4.7727275
199072,5,7,6.0
199071,4,6,5.0
199070,7,8,7.5
3680,4,6,5.1666665
3681,4,7,5.25
199076,5,6,5.5
199075,5,6,5.5
199074,4,5,4.5
199069,5,6,5.5
3676,5,6,5.5
199067,5,6,5.5
3677,6,7,6.5
199084,5,6,5.5
199083,5,6,5.5
199082,16,17,16.5
199081,6,7,6.5
199087,7,8,7.5
199086,5,6,5.5
199085,5,6,5.5
3695,5,6,5.5
199080,5,6,5.5
3685,4,6,4.8333335
199078,5,6,5.5
3688,5,6,5.5
199051,5,7,6.0
199055,5,6,5.5
199054,6,7,6.5
199053,4,5,4.5
199048,5,6,5.5
199047,4,5,4.5
199046,5,6,5.5
199045,5,7,6.0
199049,5,6,5.5
199062,10,11,10.5
199061,5,6,5.5
199060,5,6,5.5
199066,6,7,6.5
199065,6,7,6.5
199064,4,5,4.5
199063,5,6,5.5
199059,8,9,8.5
199057,6,7,6.5
24413,5,6,5.5
36407,6,7,6.5
36408,3,12,5.865854
12438,5,7,6.1666665
12439,5,7,5.8333335
12433,6,7,6.5
36400,6,8,7.0
36401,5,6,5.5
12430,5,6,5.5
12431,5,6,5.5
36402,5,6,5.5
12436,5,6,5.5
12437,5,6,5.5
36405,6,7,6.5
36406,5,6,5.5
12440,5,6,5.5
24420,6,7,6.5
24422,9,10,9.5
24425,5,6,5.5
24424,4,7,5.75
24427,6,9,7.1666665
12443,5,6,5.5
12444,6,7,6.5
12441,6,7,6.5
12442,5,6,5.5
12447,9,10,9.5
12445,6,7,6.5
12446,7,8,7.5
12418,4,7,5.4615383
12411,4,5,4.5
12414,4,7,4.9166665
12415,7,8,7.5
12413,5,6,5.5
24406,5,7,5.9
24409,5,9,6.8333335
24400,8,9,8.5
24403,7,8,7.5
24404,6,7,6.5
12428,5,6,5.5
12422,5,11,6.642857
12423,5,6,5.5
393422,4,5,4.5
393420,5,6,5.5
393426,5,6,5.5
