10997,6,12,9.0
10998,4,5,4.5
10999,5,6,5.5
22528,5,6,5.2222223
22527,4,6,5.0
22525,5,6,5.25
63922,3,4,3.5
22523,5,6,5.25
10990,5,6,5.5
10991,5,6,5.2
22522,5,6,5.25
22521,5,6,5.25
10993,4,7,5.4166665
10995,4,5,4.6
10996,4,6,5.0
63916,6,6,6.0
22518,5,6,5.318182
22515,3,5,4.1666665
22517,4,5,4.6
22516,5,6,5.25
22511,5,6,5.3076925
22510,4,5,4.5
22513,4,5,4.5
22512,4,8,5.5
3,4,9,6.2777777
2,3,7,4.6666665
1,5,9,6.590909
7,5,7,5.8
6,4,7,5.5
5,6,8,6.785714
4,4,12,6.681818
9,5,7,5.8
8,5,8,6.4
22506,6,7,6.5
22505,5,6,5.5
22504,5,6,5.5
22503,5,6,5.25
22509,5,6,5.25
22507,4,5,4.5
22502,4,5,4.5
22501,5,6,5.6
39624,4,6,4.75
35711,6,7,6.5
35713,7,8,7.5
39628,4,5,4.25
10950,5,6,5.6
39629,4,5,4.6
10952,6,7,6.25
39626,6,7,6.5
39627,5,7,5.75
10951,5,6,5.5
10954,3,5,3.826087
35718,5,6,5.5
10953,5,6,5.25
35719,6,7,6.2
10955,4,6,4.75
10958,5,6,5.25
35714,5,6,5.25
10957,6,7,6.25
35716,5,6,5.5
35717,4,6,4.8333335
10959,5,6,5.428571
39621,5,6,5.5
39620,5,9,6.25
35701,5,6,5.625
39633,4,5,4.5
39634,5,6,5.5
39635,5,7,5.875
39636,5,6,5.3846154
35700,5,6,5.5
39637,4,6,4.8333335
10962,4,5,4.5
39638,4,5,4.5
10961,5,6,5.25
10967,4,6,4.857143
10966,5,9,6.75
35707,6,7,6.5
10965,6,11,7.818182
10964,5,8,6.0
35705,5,6,5.428571
35706,4,6,4.88
35703,5,6,5.6
10969,5,6,5.375
10968,5,6,5.5
35704,4,7,5.0
39632,5,7,5.75
39631,5,6,5.5
39606,4,7,5.0
10972,5,5,5.0
10971,5,8,6.0
39604,5,7,5.75
10974,5,6,5.5
10973,5,8,5.6363635
39605,4,5,4.6363635
39602,5,8,6.0
39603,4,6,5.111111
39600,4,6,4.8333335
10970,4,6,4.928571
39601,5,6,5.5
10979,5,6,5.25
10975,5,6,5.25
39608,5,6,5.5263157
10978,5,6,5.5
39609,5,6,5.5
10985,4,6,4.75
10984,5,7,5.857143
39616,5,12,9.230769
39617,5,6,5.25
10982,5,6,5.4166665
39611,5,7,5.7647057
10981,5,6,5.5
10980,4,7,5.571429
39612,5,6,5.5
39613,5,7,5.681818
10987,6,7,6.25
10986,5,10,7.117647
39610,4,5,4.5
39661,5,7,5.75
39662,5,9,6.071429
39663,5,6,5.5
39665,6,7,6.5
39666,5,6,5.5
35756,5,6,5.5
39669,5,7,5.8333335
35755,5,7,5.75
39668,5,6,5.6
35753,4,10,5.1375
35752,5,6,5.5
22592,4,7,5.3846154
22593,5,6,5.3333335
22590,4,5,4.5
22591,4,5,4.5555553
39675,6,7,6.5
39676,5,7,5.75
39673,6,7,6.25
39674,5,6,5.6666665
35748,6,7,6.5
35749,5,6,5.25
39678,5,8,6.375
35745,3,6,3.4166667
39677,5,8,6.0
22598,4,6,5.0833335
22597,5,6,5.6
35740,5,6,5.5
22596,5,6,5.25
35742,5,6,5.352941
22595,5,6,5.428571
22594,5,7,5.625
39641,5,6,5.5
39642,6,7,6.230769
39643,6,7,6.25
22580,4,7,5.5
22581,5,6,5.2
22582,5,6,5.375
35739,4,7,5.0
35738,4,11,7.625
35737,5,7,5.75
22584,6,7,6.125
35731,5,6,5.6666665
35730,5,6,5.5
39648,4,5,4.6
22586,5,11,9.0
22585,4,5,4.5
22588,5,6,5.318182
39645,4,5,4.6
35735,8,9,8.5
22587,4,6,4.875
39644,5,7,5.75
35734,5,6,5.5
39647,4,6,5.076923
35733,4,6,5.25
22589,5,6,5.5
39646,6,7,6.25
39653,5,6,5.5
39651,5,6,5.214286
22570,4,6,4.75
22571,4,6,4.55
35726,5,6,5.5
35725,5,6,5.4444447
35728,4,6,4.75
35727,5,6,5.5
35729,6,15,8.0
22575,4,5,4.5
22574,4,5,4.5
35720,5,6,5.5
22573,5,6,5.2105265
22572,7,8,7.25
35722,6,7,6.25
39658,5,6,5.4
39657,6,8,6.6363635
22578,4,7,5.375
35721,5,8,6.0
39656,5,6,5.5
22577,4,6,5.0
35724,4,8,5.25
22576,5,9,5.8421054
35723,7,8,7.5
35793,6,7,6.5
35792,5,6,5.5
22565,4,8,5.0
22566,4,6,4.8139534
22567,5,6,5.25
35798,4,5,4.5
22568,4,5,4.5
35799,4,5,4.5
22561,5,6,5.24065
35796,5,6,5.5
22562,4,6,5.0526314
35797,6,7,6.5
35794,6,7,6.25
22563,5,6,5.5
22564,5,6,5.5
35795,5,6,5.375
22569,4,5,4.5
35780,5,7,5.75
35781,5,8,6.0
22556,4,6,5.0
35787,4,5,4.5
22557,4,6,4.857143
35788,2,6,4.6296296
22554,4,5,4.5
35789,5,6,5.5
22555,4,6,4.75
22552,4,7,5.0
22553,4,5,4.5
35785,5,6,5.5
22550,4,5,4.5
22551,5,6,5.25
22559,5,6,5.5
39685,6,7,6.5
39684,5,6,5.5
39681,5,6,5.25
39680,6,9,7.0
35770,5,6,5.5
39683,5,6,5.5
39682,8,9,8.5
35774,4,7,5.0
22540,5,7,5.75
35775,5,6,5.25
22541,5,6,5.5
35772,7,8,7.25
22542,5,6,5.25
35773,6,7,6.5
35778,6,7,6.5
39688,4,7,5.0
39689,5,6,5.5
22544,4,5,4.5
35776,5,6,5.571429
22548,2,4,2.6862745
