1	0.0137665198
2	1.2090595671
3	8.905142693
4	32.6326374258
5	36.6410888719
6	16.3282895997
7	3.5266232523
8	0.5410840835
9	0.1675924152
10	0.0275330396
11	0.0059854434
12	0.0005985443
13	0.0005985443
