#k 	 density 	 avg odf
3;0.00;0.62
3;1.00;0.30
3;0.83;0.49
3;0.83;0.51
3;0.83;0.25
3;0.33;0.55
3;0.70;0.31
3;0.83;0.17
3;0.67;0.52
3;1.00;0.42
3;1.00;0.41
3;0.83;0.33
3;1.00;0.25
3;1.00;0.24
3;1.00;0.37
3;0.83;0.41
3;0.83;0.49
3;0.83;0.40
3;1.00;0.32
3;0.83;0.47
3;0.50;0.43
3;0.83;0.35
3;0.83;0.39
3;0.23;0.58
3;1.00;0.37
3;1.00;0.33
3;1.00;0.35
3;1.00;0.41
3;0.60;0.50
3;1.00;0.37
3;0.52;0.41
3;0.70;0.47
3;1.00;0.39
3;1.00;0.34
3;1.00;0.12
3;0.52;0.47
3;1.00;0.36
3;1.00;0.28
3;0.47;0.37
3;1.00;0.45
3;0.83;0.42
3;0.42;0.55
3;1.00;0.23
3;0.70;0.33
3;1.00;0.42
3;1.00;0.35
3;1.00;0.36
3;1.00;0.31
3;0.83;0.35
3;0.52;0.15
3;1.00;0.39
3;0.60;0.49
3;1.00;0.29
3;1.00;0.40
3;0.83;0.44
3;1.00;0.34
3;0.35;0.63
3;0.52;0.41
3;1.00;0.31
3;1.00;0.31
3;0.83;0.44
3;1.00;0.32
3;0.46;0.36
3;0.28;0.54
3;1.00;0.37
3;0.70;0.57
3;1.00;0.15
3;1.00;0.37
3;1.00;0.38
3;0.31;0.55
3;1.00;0.17
3;1.00;0.15
3;0.70;0.46
3;0.83;0.46
3;1.00;0.21
3;0.83;0.40
3;0.52;0.45
3;0.83;0.41
3;1.00;0.36
3;1.00;0.25
3;1.00;0.31
3;0.46;0.37
3;1.00;0.29
3;1.00;0.39
3;0.52;0.68
3;1.00;0.51
3;1.00;0.34
3;1.00;0.31
3;1.00;0.29
3;1.00;0.41
3;0.83;0.40
3;1.00;0.23
3;0.46;0.35
3;1.00;0.36
3;0.60;0.54
3;0.46;0.39
3;0.70;0.45
3;1.00;0.14
3;0.70;0.44
3;1.00;0.44
3;1.00;0.43
3;0.83;0.39
3;1.00;0.49
3;1.00;0.21
3;0.60;0.42
3;1.00;0.30
3;1.00;0.33
3;1.00;0.20
3;0.52;0.51
3;1.00;0.25
3;0.83;0.36
3;1.00;0.29
3;1.00;0.36
3;1.00;0.37
3;1.00;0.35
