"prefix","occurrence","percentage"
32,76,23.030303030303
33,28,8.48484848484849
36,4,1.21212121212121
40,32,9.6969696969697
42,96,29.0909090909091
44,4,1.21212121212121
45,8,2.42424242424242
46,4,1.21212121212121
48,78,23.6363636363636
