#k 	 density 	 avg odf
4;0.01;0.50
4;0.51;0.40
4;0.90;0.32
4;1.00;0.26
4;0.90;0.34
4;0.58;0.22
4;1.00;0.32
4;0.90;0.18
4;1.00;0.22
4;1.00;0.11
4;1.00;0.17
4;0.90;0.08
4;1.00;0.14
4;0.71;0.20
4;1.00;0.30
4;1.00;0.44
4;1.00;0.25
4;1.00;0.22
4;1.00;0.12
4;1.00;0.20
4;0.90;0.39
4;1.00;0.18
4;1.00;0.24
4;1.00;0.30
4;1.00;0.28
4;0.80;0.26
4;0.90;0.26
4;1.00;0.26
4;1.00;0.22
4;1.00;0.15
4;0.90;0.42
4;1.00;0.45
4;0.90;0.07
4;1.00;0.14
4;0.90;0.21
4;0.90;0.25
4;1.00;0.23
4;1.00;0.20
4;1.00;0.28
4;1.00;0.18
4;1.00;0.13
4;0.80;0.40
4;1.00;0.17
4;0.90;0.12
4;1.00;0.29
4;1.00;0.39
4;1.00;0.32
4;1.00;0.15
4;1.00;0.20
4;1.00;0.15
4;1.00;0.17
4;0.90;0.23
4;1.00;0.12
4;1.00;0.22
4;0.90;0.21
4;1.00;0.26
4;1.00;0.32
4;1.00;0.25
4;1.00;0.25
4;1.00;0.26
4;0.90;0.13
4;1.00;0.18
4;1.00;0.35
4;1.00;0.26
4;1.00;0.01
4;1.00;0.34
4;1.00;0.28
4;1.00;0.26
4;1.00;0.12
4;0.90;0.27
4;1.00;0.31
4;1.00;0.34
4;1.00;0.30
4;0.90;0.12
4;1.00;0.17
4;1.00;0.28
4;1.00;0.18
4;1.00;0.22
4;1.00;0.10
4;1.00;0.20
4;1.00;0.17
4;1.00;0.15
4;1.00;0.19
4;1.00;0.24
4;1.00;0.22
4;1.00;0.24
4;1.00;0.34
4;1.00;0.28
4;1.00;0.26
4;1.00;0.23
4;1.00;0.21
4;1.00;0.25
4;1.00;0.23
4;1.00;0.20
4;1.00;0.34
4;1.00;0.05
4;1.00;0.26
4;1.00;0.23
4;1.00;0.14
4;1.00;0.33
4;1.00;0.19
4;1.00;0.19
4;1.00;0.08
5;0.93;0.09
5;0.05;0.32
5;1.00;0.08
5;1.00;0.04
5;0.19;0.64
5;1.00;0.13
5;1.00;0.23
5;1.00;0.20
5;1.00;0.03
5;1.00;0.10
5;1.00;0.05
5;1.00;0.13
5;1.00;0.33
5;1.00;0.12
5;1.00;0.07
5;1.00;0.15
5;1.00;0.08
5;1.00;0.08
5;1.00;0.23
5;1.00;0.09
5;1.00;0.20
6;0.18;0.19
6;1.00;0.01
6;0.25;0.68
6;1.00;0.07
6;1.00;0.13
6;1.00;0.06
7;0.25;0.68
7;0.61;0.07
8;0.39;0.59
8;0.97;0.03
8;1.00;0.23
8;0.97;0.03
8;0.97;0.03
8;0.97;0.04
9;1.00;0.25
9;1.00;0.16
