#k 	 density 	 avg odf
4;0.01;0.55
4;0.80;0.24
4;1.00;0.26
4;0.80;0.17
4;1.00;0.34
4;1.00;0.14
4;1.00;0.31
4;1.00;0.22
4;1.00;0.15
4;1.00;0.20
4;1.00;0.12
4;1.00;0.20
4;1.00;0.19
4;1.00;0.14
4;1.00;0.20
4;1.00;0.44
4;0.80;0.37
4;1.00;0.29
4;1.00;0.21
4;0.64;0.26
4;0.90;0.30
4;0.80;0.27
4;1.00;0.07
4;0.80;0.33
4;1.00;0.08
4;1.00;0.26
4;0.90;0.05
4;0.71;0.32
4;1.00;0.14
4;0.90;0.21
4;1.00;0.31
4;0.90;0.27
4;0.90;0.43
4;1.00;0.28
4;1.00;0.19
4;1.00;0.35
4;1.00;0.28
4;1.00;0.34
4;1.00;0.15
4;1.00;0.14
4;1.00;0.39
4;1.00;0.12
4;1.00;0.34
4;1.00;0.11
4;0.90;0.46
4;1.00;0.17
4;1.00;0.30
4;1.00;0.18
4;1.00;0.25
4;1.00;0.20
4;1.00;0.23
4;1.00;0.11
4;0.90;0.05
4;0.90;0.22
4;1.00;0.18
4;1.00;0.24
4;1.00;0.20
4;1.00;0.16
4;1.00;0.32
4;1.00;0.14
4;1.00;0.07
4;1.00;0.21
4;1.00;0.22
4;0.90;0.15
4;1.00;0.11
4;1.00;0.17
4;1.00;0.07
4;1.00;0.24
4;1.00;0.18
4;1.00;0.28
4;1.00;0.18
4;1.00;0.01
4;1.00;0.13
4;1.00;0.11
4;1.00;0.20
4;1.00;0.16
4;1.00;0.14
4;1.00;0.24
4;1.00;0.15
4;1.00;0.34
4;1.00;0.23
4;1.00;0.22
4;1.00;0.19
4;1.00;0.15
4;1.00;0.22
4;1.00;0.28
4;1.00;0.23
4;1.00;0.27
4;1.00;0.20
4;1.00;0.11
4;1.00;0.23
4;1.00;0.12
4;1.00;0.19
4;1.00;0.17
5;0.02;0.64
5;0.05;0.36
5;1.00;0.06
5;0.93;0.10
5;1.00;0.02
5;1.00;0.06
5;1.00;0.02
5;1.00;0.10
5;0.86;0.33
5;0.93;0.19
5;0.93;0.05
5;0.93;0.17
5;1.00;0.04
5;1.00;0.21
5;1.00;0.17
5;1.00;0.23
5;1.00;0.11
5;1.00;0.05
5;1.00;0.10
5;1.00;0.25
5;1.00;0.08
5;1.00;0.11
6;0.13;0.53
6;0.18;0.22
6;0.95;0.17
6;0.78;0.26
6;0.89;0.20
6;0.95;0.33
6;0.89;0.32
6;0.89;0.26
6;1.00;0.15
6;0.89;0.21
6;1.00;0.25
6;1.00;0.22
6;0.89;0.35
6;1.00;0.03
6;1.00;0.18
6;1.00;0.21
6;1.00;0.06
6;1.00;0.16
7;0.35;0.18
7;0.67;0.43
7;1.00;0.10
8;0.52;0.12
8;0.89;0.31
9;0.86;0.04
10;1.00;0.03
