#k 	 density 	 avg odf
4;0.01;0.63
4;1.00;0.21
4;1.00;0.11
4;1.00;0.26
4;0.80;0.08
4;0.90;0.30
4;1.00;0.30
4;1.00;0.31
4;0.80;0.40
4;1.00;0.15
4;1.00;0.15
4;1.00;0.34
4;1.00;0.29
4;1.00;0.33
4;1.00;0.27
4;0.71;0.34
4;1.00;0.19
4;1.00;0.14
4;1.00;0.25
4;1.00;0.30
4;1.00;0.34
4;0.76;0.10
4;0.90;0.23
4;1.00;0.20
4;1.00;0.17
4;0.90;0.23
4;1.00;0.21
4;1.00;0.15
4;1.00;0.28
4;1.00;0.26
4;1.00;0.24
4;0.90;0.42
4;0.80;0.17
4;1.00;0.28
4;0.80;0.33
4;1.00;0.19
4;0.87;0.31
4;0.90;0.22
4;1.00;0.10
4;1.00;0.13
4;1.00;0.22
4;1.00;0.10
4;0.90;0.19
4;1.00;0.23
4;1.00;0.28
4;1.00;0.20
4;1.00;0.32
4;0.90;0.40
4;1.00;0.15
4;1.00;0.23
4;1.00;0.23
4;1.00;0.12
4;1.00;0.30
4;0.90;0.26
4;1.00;0.18
4;0.90;0.32
4;1.00;0.17
4;1.00;0.22
4;1.00;0.24
4;1.00;0.43
4;1.00;0.17
4;1.00;0.10
4;1.00;0.30
4;1.00;0.24
4;1.00;0.22
4;1.00;0.06
4;1.00;0.18
4;1.00;0.30
4;1.00;0.26
4;1.00;0.21
4;1.00;0.20
4;1.00;0.26
4;1.00;0.17
4;1.00;0.30
4;1.00;0.35
4;1.00;0.47
4;1.00;0.11
4;1.00;0.25
4;1.00;0.38
4;1.00;0.31
4;1.00;0.19
4;1.00;0.27
4;1.00;0.11
4;1.00;0.24
4;1.00;0.20
4;1.00;0.21
4;1.00;0.29
4;1.00;0.11
4;1.00;0.23
4;1.00;0.08
5;0.02;0.62
5;0.93;0.10
5;0.93;0.20
5;0.93;0.11
5;1.00;0.22
5;1.00;0.07
5;1.00;0.10
5;1.00;0.15
5;1.00;0.09
5;1.00;0.13
5;1.00;0.06
5;1.00;0.19
5;1.00;0.16
5;1.00;0.06
5;1.00;0.11
5;1.00;0.23
5;1.00;0.08
5;1.00;0.19
5;1.00;0.22
5;1.00;0.22
5;1.00;0.15
5;1.00;0.19
5;1.00;0.29
5;1.00;0.05
5;1.00;0.22
5;1.00;0.09
5;1.00;0.14
5;1.00;0.09
6;0.04;0.67
6;1.00;0.07
6;1.00;0.09
6;0.89;0.06
6;1.00;0.04
6;0.89;0.06
6;1.00;0.02
6;1.00;0.05
7;0.07;0.84
7;0.16;0.24
7;0.94;0.07
7;1.00;0.09
7;0.96;0.24
7;1.00;0.03
8;0.07;0.83
8;0.30;0.18
9;0.07;0.83
9;0.53;0.12
10;0.07;0.83
10;0.69;0.10
11;0.07;0.83
11;1.00;0.03
11;1.00;0.03
12;0.07;0.83
